Image1,Image2,label
UTSig_balanced_skilled_opposite/Genuine/36/3.png,UTSig_balanced_skilled_opposite/Genuine/36/27.png,0
UTSig_balanced_skilled_opposite/Genuine/36/3.png,UTSig_balanced_skilled_opposite/Genuine/36/5.png,0
UTSig_balanced_skilled_opposite/Genuine/36/3.png,UTSig_balanced_skilled_opposite/Genuine/36/6.png,0
UTSig_balanced_skilled_opposite/Genuine/36/3.png,UTSig_balanced_skilled_opposite/Genuine/36/2.png,0
UTSig_balanced_skilled_opposite/Genuine/36/3.png,UTSig_balanced_skilled_opposite/Genuine/36/3.png,0
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/4.png,1
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/5.png,1
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/6.png,1
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/4.png,1
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/5.png,1
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/6.png,1
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/4.png,1
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/5.png,1
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/6.png,1
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/4.png,1
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/5.png,1
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/6.png,1
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/4.png,1
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/5.png,1
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/6.png,1
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/4.png,1
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/5.png,1
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/6.png,1
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/4.png,1
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/5.png,1
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/6.png,1
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/4.png,1
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/5.png,1
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/6.png,1
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/4.png,1
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/5.png,1
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/6.png,1
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/2.png,1
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/3.png,1
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/31/1.png,1
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Genuine/31/14.png,0
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Genuine/31/15.png,0
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Genuine/31/13.png,0
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Genuine/31/10.png,0
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Genuine/31/27.png,0
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Genuine/31/26.png,0
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Genuine/31/5.png,0
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Genuine/31/6.png,0
UTSig_balanced_skilled_opposite/Genuine/31/14.png,UTSig_balanced_skilled_opposite/Genuine/31/3.png,0
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Genuine/31/14.png,0
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Genuine/31/15.png,0
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Genuine/31/13.png,0
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Genuine/31/10.png,0
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Genuine/31/27.png,0
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Genuine/31/26.png,0
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Genuine/31/5.png,0
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Genuine/31/6.png,0
UTSig_balanced_skilled_opposite/Genuine/31/15.png,UTSig_balanced_skilled_opposite/Genuine/31/3.png,0
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Genuine/31/14.png,0
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Genuine/31/15.png,0
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Genuine/31/13.png,0
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Genuine/31/10.png,0
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Genuine/31/27.png,0
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Genuine/31/26.png,0
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Genuine/31/5.png,0
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Genuine/31/6.png,0
UTSig_balanced_skilled_opposite/Genuine/31/13.png,UTSig_balanced_skilled_opposite/Genuine/31/3.png,0
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Genuine/31/14.png,0
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Genuine/31/15.png,0
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Genuine/31/13.png,0
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Genuine/31/10.png,0
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Genuine/31/27.png,0
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Genuine/31/26.png,0
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Genuine/31/5.png,0
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Genuine/31/6.png,0
UTSig_balanced_skilled_opposite/Genuine/31/10.png,UTSig_balanced_skilled_opposite/Genuine/31/3.png,0
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Genuine/31/14.png,0
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Genuine/31/15.png,0
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Genuine/31/13.png,0
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Genuine/31/10.png,0
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Genuine/31/27.png,0
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Genuine/31/26.png,0
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Genuine/31/5.png,0
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Genuine/31/6.png,0
UTSig_balanced_skilled_opposite/Genuine/31/27.png,UTSig_balanced_skilled_opposite/Genuine/31/3.png,0
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Genuine/31/14.png,0
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Genuine/31/15.png,0
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Genuine/31/13.png,0
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Genuine/31/10.png,0
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Genuine/31/27.png,0
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Genuine/31/26.png,0
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Genuine/31/5.png,0
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Genuine/31/6.png,0
UTSig_balanced_skilled_opposite/Genuine/31/26.png,UTSig_balanced_skilled_opposite/Genuine/31/3.png,0
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Genuine/31/14.png,0
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Genuine/31/15.png,0
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Genuine/31/13.png,0
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Genuine/31/10.png,0
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Genuine/31/27.png,0
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Genuine/31/26.png,0
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Genuine/31/5.png,0
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Genuine/31/6.png,0
UTSig_balanced_skilled_opposite/Genuine/31/5.png,UTSig_balanced_skilled_opposite/Genuine/31/3.png,0
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Genuine/31/14.png,0
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Genuine/31/15.png,0
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Genuine/31/13.png,0
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Genuine/31/10.png,0
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Genuine/31/27.png,0
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Genuine/31/26.png,0
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Genuine/31/5.png,0
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Genuine/31/6.png,0
UTSig_balanced_skilled_opposite/Genuine/31/6.png,UTSig_balanced_skilled_opposite/Genuine/31/3.png,0
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Genuine/31/14.png,0
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Genuine/31/15.png,0
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Genuine/31/13.png,0
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Genuine/31/10.png,0
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Genuine/31/27.png,0
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Genuine/31/26.png,0
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Genuine/31/5.png,0
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Genuine/31/6.png,0
UTSig_balanced_skilled_opposite/Genuine/31/3.png,UTSig_balanced_skilled_opposite/Genuine/31/3.png,0
UTSig_balanced_skilled_opposite/Genuine/91/9.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/9.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/9.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/16.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/16.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/16.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/12.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/12.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/12.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/20.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/20.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/20.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/18.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/18.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/18.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/4.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/4.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/4.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/7.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/7.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/7.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/6.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/6.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/6.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/2.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/2.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/2.png,UTSig_balanced_skilled_opposite/Forgery/Opposite Hand/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/4.png,1
UTSig_balanced_skilled_opposite/Genuine/91/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/5.png,1
UTSig_balanced_skilled_opposite/Genuine/91/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/6.png,1
UTSig_balanced_skilled_opposite/Genuine/91/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/9.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/16.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/4.png,1
UTSig_balanced_skilled_opposite/Genuine/91/16.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/5.png,1
UTSig_balanced_skilled_opposite/Genuine/91/16.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/6.png,1
UTSig_balanced_skilled_opposite/Genuine/91/16.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/16.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/16.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/12.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/4.png,1
UTSig_balanced_skilled_opposite/Genuine/91/12.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/5.png,1
UTSig_balanced_skilled_opposite/Genuine/91/12.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/6.png,1
UTSig_balanced_skilled_opposite/Genuine/91/12.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/12.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/12.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/20.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/4.png,1
UTSig_balanced_skilled_opposite/Genuine/91/20.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/5.png,1
UTSig_balanced_skilled_opposite/Genuine/91/20.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/6.png,1
UTSig_balanced_skilled_opposite/Genuine/91/20.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/20.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/20.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/4.png,1
UTSig_balanced_skilled_opposite/Genuine/91/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/5.png,1
UTSig_balanced_skilled_opposite/Genuine/91/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/6.png,1
UTSig_balanced_skilled_opposite/Genuine/91/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/2.png,1
UTSig_balanced_skilled_opposite/Genuine/91/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/3.png,1
UTSig_balanced_skilled_opposite/Genuine/91/18.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/1.png,1
UTSig_balanced_skilled_opposite/Genuine/91/4.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/4.png,1
UTSig_balanced_skilled_opposite/Genuine/91/4.png,UTSig_balanced_skilled_opposite/Forgery/Skilled/91/5.png,1
